aiddata_id,year,donor,recipient,commitment_amount_usd_constant,coalesced_purpose_code,coalesced_purpose_name
97394743,2010,Japan,Philippines,4207.04,24010,Financial policy & admin. management
95953480,2010,Sweden,"South of Sahara, regional",184982,15150,Democratic participation and civil society
94954861,2010,Australia,Viet Nam,1826,31310,Fishing policy and admin. management
94955811,2010,Australia,Viet Nam,11435.6,21010,Transport policy & admin. management
97512802,2010,Japan,Uganda,41882.7,31140,Agricultural water resources
97181185,2010,Japan,Honduras,109482,43010,Multisector aid
96369224,2010,Japan,Bolivia,434385,11110,Education policy & admin. management
96131676,2010,Japan,China,88742.1,11220,Primary education
96273454,2010,Japan,Viet Nam,75482,11120,Education facilities and training
96336533,2010,Japan,Belize,32651.5,11220,Primary education
97619336,2010,Japan,Myanmar,8149.07,15130,Legal and judicial development
97225318,2010,Japan,Iran,10515.7,74010,Disaster prevention and preparedness
96106207,2010,Japan,Bolivia,4726.02,11120,Education facilities and training
95910644,2010,Sweden,"Congo, Dem. Rep.",1814440,12220,Basic health care
97373915,2010,Japan,Oman,2738.44,24010,Financial policy & admin. management
96337789,2010,Japan,Benin,59792.9,16062,Statistical capacity building
96096316,2010,Japan,"Bilateral, unspecified",66104.7,41030,Bio-diversity
95883459,2010,Sweden,"Africa, regional",4004720,41010,Environmental policy and admin. mgmt
97290491,2010,Japan,Laos,181499,41010,Environmental policy and admin. mgmt
97050776,2010,Japan,Colombia,94398.9,15210,Security system management and reform
95878937,2010,Sweden,"Bilateral, unspecified",2592050,99810,Sectors not specified
97573155,2010,Japan,Yemen,176.674,31310,Fishing policy and admin. management
97133257,2010,Japan,Ethiopia,29051.8,31150,Agricultural inputs
97633666,2010,Japan,Uzbekistan,14906.8,33110,Trade policy and admin. management
95963010,2010,Sweden,Togo,889.074,12220,Basic health care
96053631,2010,Japan,Philippines,103387,31181,Agricultural education/training
97602047,2010,Japan,Colombia,25993.1,32171,Engineering
96402646,2010,Japan,Cambodia,1400420,21020,Road transport
97610475,2010,Japan,Kenya,32496.9,32171,Engineering
97615696,2010,Japan,Mali,14906.8,33110,Trade policy and admin. management
95965465,2010,Sweden,Uganda,3289.32,24040,Informal/semi-formal fin. intermed.
96077725,2010,Japan,Afghanistan,29776600,73010,Reconstruction relief
95919194,2010,Sweden,Guatemala,8164.97,43040,Rural development
97558917,2010,Japan,Viet Nam,85664.6,16010,Social/welfare services
97379867,2010,Japan,Panama,14586.6,16030,Housing policy and admin. management
97521482,2010,Japan,Uganda,15735,31130,Agricultural land resources
97273339,2010,Japan,Kyrgyz Republic,65998.6,16010,Social/welfare services
95893452,2010,Sweden,"Bilateral, unspecified",347011,13040,Std control including hiv/aids
96061523,2010,Japan,Afghanistan,17453400,53040,Import support (commodities)
96372991,2010,Japan,Bolivia,535409,16010,Social/welfare services
95938258,2010,Sweden,Nigeria,4667.64,43081,Multisector education/training
95950108,2010,Sweden,South Africa,86222.1,43081,Multisector education/training
96196126,2010,Japan,Laos,54582.6,11110,Education policy & admin. management
95894745,2010,Sweden,"Bilateral, unspecified",583212,15150,Democratic participation and civil society
95943474,2010,Sweden,Philippines,345575,15150,Democratic participation and civil society
95887873,2010,Sweden,Belarus,142563,15151,Elections
97634979,2010,Japan,Viet Nam,12698.4,15111,Public finance management
97388144,2010,Japan,Peru,88458.2,31310,Fishing policy and admin. management
95923501,2010,Sweden,Indonesia,324266,15150,Democratic participation and civil society
96157139,2010,Japan,El Salvador,4726.02,11120,Education facilities and training
95966020,2010,Sweden,Uganda,137249,12220,Basic health care
97362992,2010,Japan,Namibia,7464.46,13020,Reproductive health care
96063318,2010,Japan,Afghanistan,107666,14031,Basic drinking water supply
95958584,2010,Sweden,Sudan,355.63,43040,Rural development
95887514,2010,Sweden,Bangladesh,726943,15160,Human rights
97375007,2010,Japan,Pakistan,7055.9,11420,Higher education
97627270,2010,Japan,South Africa,185971,33110,Trade policy and admin. management
97367058,2010,Japan,Nepal,19566.6,14040,River development
97419908,2010,Japan,Swaziland,55508.6,12110,Health policy & admin. management
97392330,2010,Japan,Philippines,7111.11,41010,Environmental policy and admin. mgmt
96199059,2010,Japan,Lebanon,106311,43030,Urban development and management
97183172,2010,Japan,Honduras,78376.8,16010,Social/welfare services
97292545,2010,Japan,Lesotho,430.642,12110,Health policy & admin. management
96292463,2010,Japan,Algeria,18053.8,43010,Multisector aid
97394089,2010,Japan,Philippines,746335,12110,Health policy & admin. management
96211317,2010,Japan,Morocco,72263.8,11330,Vocational training
97410111,2010,Japan,Sri Lanka,11053.1,14021,Water supply - large systems
97196770,2010,Japan,Indonesia,113314,11220,Primary education
95948718,2010,Sweden,"South & Central Asia, regional",907219,41010,Environmental policy and admin. mgmt
96176169,2010,Japan,Honduras,34305.7,11120,Education facilities and training
97494687,2010,Japan,Tunisia,16143.5,22020,Telecommunications
97304581,2010,Japan,Malawi,4184.95,31210,Forestry policy & admin. management
96411893,2010,Japan,Cameroon,25198.1,11240,Early childhood education
97097867,2010,Japan,Egypt,242.926,13040,Std control including hiv/aids
97268079,2010,Japan,Kenya,729816,12220,Basic health care
97069637,2010,Japan,Cote D'Ivoire,132373,12110,Health policy & admin. management
96152038,2010,Japan,Ecuador,86839,21020,Road transport
97358847,2010,Japan,Myanmar,6752.28,74010,Disaster prevention and preparedness
96104759,2010,Japan,Bolivia,37619.1,31120,Agricultural development
96316524,2010,Japan,Argentina,125030,32169,Basic metal industries
95926882,2010,Sweden,Kyrgyz Republic,171076,15151,Elections
97311762,2010,Japan,Malaysia,35632.8,32161,Agro-industries
97599136,2010,Japan,Cambodia,221847,32171,Engineering
96388401,2010,Japan,Brazil,3163480,43010,Multisector aid
97269309,2010,Japan,Kiribati,21267.1,22020,Telecommunications
97372956,2010,Japan,Niue,18848.9,14021,Water supply - large systems
96117736,2010,Japan,Brazil,109083,12191,Medical services
96305752,2010,Japan,"America, regional",1126.29,41010,Environmental policy and admin. mgmt
95880074,2010,Sweden,"Bilateral, unspecified",11016.2,41082,Environmental research
97321062,2010,Japan,Malaysia,40524.5,31310,Fishing policy and admin. management
95933304,2010,Sweden,Moldova,1762600,15150,Democratic participation and civil society
97298277,2010,Japan,"Macedonia, FYR",21664.6,43040,Rural development
97107684,2010,Japan,Egypt,36748.1,11330,Vocational training
97157524,2010,Japan,Ghana,49225.7,12220,Basic health care
96253210,2010,Japan,Tajikistan,108344,11120,Education facilities and training
95927571,2010,Sweden,Laos,13063.9,43081,Multisector education/training
94855871,2010,Australia,Papua New Guinea,3462840,41040,Site preservation
96145243,2010,Japan,Costa Rica,108682,12191,Medical services
97079012,2010,Japan,Djibouti,11748.8,11330,Vocational training
97391919,2010,Japan,Philippines,24480.3,43040,Rural development
95974154,2010,Sweden,Yemen,648013,72010,Emergency/distress relief
96155318,2010,Japan,Ecuador,560270,15250,Land mine clearance
95949798,2010,Sweden,South Africa,6928.56,15220,"Civilian peace-building, conflict prevention and resolution"
97358111,2010,Japan,Myanmar,2572.81,33110,Trade policy and admin. management
97446356,2010,Japan,Tanzania,17049,11330,Vocational training
97277960,2010,Japan,Laos,1830870,24010,Financial policy & admin. management
95898914,2010,Sweden,"Bilateral, unspecified",55081.1,74010,Disaster prevention and preparedness
97430002,2010,Japan,Syria,32739.8,31163,Livestock
97308929,2010,Japan,Malawi,13184.3,23010,Energy policy and admin. management
95948668,2010,Sweden,"South & Central Asia, regional",64801.3,41010,Environmental policy and admin. mgmt
97302007,2010,Japan,Madagascar,47735,12110,Health policy & admin. management
97385275,2010,Japan,Paraguay,485.852,41010,Environmental policy and admin. mgmt
95909304,2010,Sweden,Colombia,777616,15130,Legal and judicial development
96133403,2010,Japan,China,107126,12230,Basic health infrastructure
96065596,2010,Japan,Afghanistan,245670,11330,Vocational training
96209151,2010,Japan,Mongolia,104086,31195,Livestock/veterinary services
97398806,2010,Japan,Sao Tome & Principe,16055.2,14021,Water supply - large systems
95892806,2010,Sweden,"Bilateral, unspecified",207364,25010,Business support services & institutions
96279779,2010,Japan,Palestinian Adm. Areas,76941.9,12191,Medical services
96246053,2010,Japan,South Africa,43330.2,11330,Vocational training
96202439,2010,Japan,Malawi,19721.2,16061,Culture and recreation
97615627,2010,Japan,Maldives,14906.8,33110,Trade policy and admin. management
96291152,2010,Japan,"Africa, regional",30995.2,31130,Agricultural land resources
97388208,2010,Japan,Peru,27594.2,31120,Agricultural development
97580316,2010,Japan,Zambia,43450.6,32161,Agro-industries
97383947,2010,Japan,Paraguay,61592.8,11330,Vocational training
97484001,2010,Japan,Tonga,65711.5,23030,Power generation/renewable sources
96446575,2010,Japan,Colombia,71972.4,33110,Trade policy and admin. management
97271057,2010,Japan,Kosovo,212351,15110,Public sector policy and adm. management
97137967,2010,Japan,"Far East Asia, regional",22340.3,74010,Disaster prevention and preparedness
97108442,2010,Japan,Egypt,13383,11420,Higher education
95878145,2010,Sweden,"Bilateral, unspecified",32400.7,13010,Population policy and admin. mgmt
95932326,2010,Sweden,"Middle East, regional",1649840,72050,Relief co-ordination; protection and support services
97387154,2010,Japan,Peru,6923.39,11240,Early childhood education
97095359,2010,Japan,Ecuador,4527.26,31210,Forestry policy & admin. management
94809389,2010,Australia,Nauru,64.4524,24010,Financial policy & admin. management
96079245,2010,Japan,"Africa, regional",50738.2,31182,Agricultural research
97366860,2010,Japan,Nepal,63006.2,11110,Education policy & admin. management
94640633,2010,Australia,"Asia, regional",968512,15110,Public sector policy and adm. management
96095176,2010,Japan,Bhutan,103218,41050,Flood prevention/control
96325317,2010,Japan,Bangladesh,5465.84,24010,Financial policy & admin. management
95978567,2010,Sweden,"Africa, regional",414729,15230,Post-conflict peace building (un)
95889773,2010,Sweden,"Bilateral, unspecified",7776.16,91010,Administrative costs
97476420,2010,Japan,Timor-Leste,71674.2,13020,Reproductive health care
97272630,2010,Japan,Kyrgyz Republic,471332,13020,Reproductive health care
95950070,2010,Sweden,South Africa,907219,32210,Mineral/mining policy & admin. mgmt
95907765,2010,Sweden,Chad,1036820,15220,"Civilian peace-building, conflict prevention and resolution"
96266461,2010,Japan,Ukraine,3522.43,16061,Culture and recreation
96326066,2010,Japan,Bangladesh,877051,13020,Reproductive health care
97411996,2010,Japan,St. Lucia,99776.4,11110,Education policy & admin. management
97315123,2010,Japan,Malaysia,32397.5,14040,River development
95961977,2010,Sweden,Thailand,5715.48,43040,Rural development
97483118,2010,Japan,Tonga,74390.6,31120,Agricultural development
96120228,2010,Japan,Burundi,5890520,23067,Solar energy
96337498,2010,Japan,Benin,99.3788,31150,Agricultural inputs
96246272,2010,Japan,South Africa,77106.7,11120,Education facilities and training
97629995,2010,Japan,Thailand,11406.5,15130,Legal and judicial development
97263928,2010,Japan,Kenya,8502.41,23030,Power generation/renewable sources
95890552,2010,Sweden,"Bilateral, unspecified",1259740,15150,Democratic participation and civil society
95937601,2010,Sweden,Niger,1039930,72010,Emergency/distress relief
95939613,2010,Sweden,"North of Sahara, regional",1399.71,99810,Sectors not specified
97218953,2010,Japan,Indonesia,813928,72050,Relief co-ordination; protection and support services
96372019,2010,Japan,Bolivia,40723.2,16010,Social/welfare services
97408137,2010,Japan,Sri Lanka,50694.3,31120,Agricultural development
95936161,2010,Sweden,Nepal,5132.27,13040,Std control including hiv/aids
97531935,2010,Japan,Uzbekistan,148671,22010,Communications policy & admin. mgmt
95875003,2010,Sweden,Afghanistan,427689,15220,"Civilian peace-building, conflict prevention and resolution"
96244996,2010,Japan,Somalia,287198,72010,Emergency/distress relief
95887190,2010,Sweden,Bangladesh,458018,15150,Democratic participation and civil society
97095944,2010,Japan,Ecuador,56922,31110,Agricultural policy & admin. mgmt
95934993,2010,Sweden,Myanmar,128592,72010,Emergency/distress relief
97388451,2010,Japan,Peru,119453,43010,Multisector aid
96379919,2010,Japan,Botswana,541.063,24010,Financial policy & admin. management
97410949,2010,Japan,Sri Lanka,16817.1,11220,Primary education
97408201,2010,Japan,Sri Lanka,6702.55,16010,Social/welfare services
96391312,2010,Japan,Burkina Faso,765615,31320,Fishery development
97353599,2010,Japan,Morocco,120778,21010,Transport policy & admin. management
95882038,2010,Sweden,Palestinian Adm. Areas,223868,15220,"Civilian peace-building, conflict prevention and resolution"
95928607,2010,Sweden,Liberia,180431,15150,Democratic participation and civil society
97373886,2010,Japan,Oman,68759.1,23010,Energy policy and admin. management
97376855,2010,Japan,Pakistan,343851,33110,Trade policy and admin. management
95912949,2010,Sweden,Egypt,6127.61,15110,Public sector policy and adm. management
97288478,2010,Japan,Laos,1136240,22010,Communications policy & admin. mgmt
94947308,2010,Australia,Vanuatu,294881,31182,Agricultural research
96101964,2010,Japan,"Bilateral, unspecified",478662,43010,Multisector aid
95956020,2010,Sweden,"South of Sahara, regional",1486930,15160,Human rights
97620195,2010,Japan,Namibia,14906.8,33110,Trade policy and admin. management
97135889,2010,Japan,"Europe, regional",21786.1,14010,Water resources policy/admin. mgmt
97498016,2010,Japan,Turkey,13308.2,74010,Disaster prevention and preparedness
97611045,2010,Japan,Kyrgyz Republic,14906.8,33110,Trade policy and admin. management
97415018,2010,Japan,Sudan,23199.4,41010,Environmental policy and admin. mgmt
97240569,2010,Japan,Iraq,46211.2,12220,Basic health care
97576988,2010,Japan,Zambia,17667.4,24010,Financial policy & admin. management
97539969,2010,Japan,Venezuela,8281.57,16010,Social/welfare services
97390816,2010,Japan,Philippines,411782,12110,Health policy & admin. management
97251485,2010,Japan,Jordan,8712.21,23010,Energy policy and admin. management
97618408,2010,Japan,Mongolia,12698.4,15111,Public finance management
97297031,2010,Japan,"Macedonia, FYR",116373,15210,Security system management and reform
94675420,2010,Australia,"Bilateral, unspecified",68601.7,12182,Medical research
97100581,2010,Japan,Egypt,6349.2,12220,Basic health care
96187864,2010,Japan,Iraq,459061,72050,Relief co-ordination; protection and support services
96281752,2010,Japan,Yemen,99235.2,11120,Education facilities and training
95951866,2010,Sweden,"South America, regional",245533,99810,Sectors not specified
97474074,2010,Japan,Timor-Leste,78045.5,14021,Water supply - large systems
95933440,2010,Sweden,Moldova,1571.82,12220,Basic health care
